ID de Licitacion,Institucion Convocante,Tipo de Licitacion,Fecha de Publicacion de convocatoria,Fecha de Cierre de Convocatoria,Fecha de primera Adjudicacion,Ministro a cargo,Categoria del bien a adquirir,Tag,URL de la Licitacion,Link al PBC
366555,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-09-13,2019-09-25T09:30:00-04:00,2019-09-25,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366555-adquisicion-alimentos-pacientes-personales-guardia-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/UTOMQmeZ7Bk%253D
366543,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-07-19,2019-08-12T09:20:00-04:00,2019-08-12,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,,https://www.contrataciones.gov.py/licitaciones/convocatoria/366543-adquisicion-agua-mineral-uso-superintendencia-salud-1.html,
366537,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-08-27,2019-09-10T08:00:00-04:00,2019-09-12,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366537-servicio-tercerizado-terapia-intensiva-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/veLFTcov1fI%253D
366516,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-09-25,2019-10-15T10:00:00-04:00,2019-10-15,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,agricultura_familiar;produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366516-adquisicion-alimentos-pacientes-personal-guardia-hgsl-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/EwDbhMBHmN8%253D
366486,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-09-16,2019-09-30T10:50:00-04:00,2019-09-30,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,,https://www.contrataciones.gov.py/licitaciones/convocatoria/366486-adquisicion-productos-alimenticios-uso-animal-programa-nacional-control-zoonosis-cen-1.html,
366465,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-07-02,,2019-06-06,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/366465-adquisicion-reactivos-estudios-hemostasia-hospital-nacional-itaugua-mspbs-1.html,
366419,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-09-26,2019-11-27T09:50:00-04:00,2019-11-27,Julio Mazzoleni (PreCovid),"Consultoria - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366419-servicio-tercerizado-auditoria-implementacion-iso-9001-censsa-mspbs-1.html,
366416,Ministerio de Salud Pública y Bienestar Social (MSPBS),BID - Concurso de Ofertas (CO/CP),2019-09-18,2019-10-01T10:00:00-04:00,2019-10-01,Julio Mazzoleni (PreCovid),"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366416-construccion-4-casetas-clinica-medica-ambulatoria-comunidades-indigenas-chaco-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/%252FGijbUHcYnI%253D
366382,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-07-09,2019-09-11T09:50:00-04:00,2019-09-11,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366382-adquisicion-insumos-hemodialisis-no-adquiridos-lpn-60-18-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/3ZlaP09lMdU%253D
366358,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-07-02,2019-07-12T08:50:00-04:00,2019-07-12,Julio Mazzoleni (PreCovid),"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366358-mantenimiento-reparacion-ascensores-mspbs-1.html,
366348,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-07-12,2019-07-25T08:00:00-04:00,2019-07-29,Julio Mazzoleni (PreCovid),"Servicios - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366348-servicio-tercerizado-radioterapia-conformacional-3d-pacientes-instituto-nacional-can-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/lAg8ctPWjQo%253D
366272,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-06-28,2019-07-23T09:30:00-04:00,2019-07-23,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366272-adquisicion-alimentos-pacientes-personal-guardia-imt-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/52Yxv6lXkD8%253D
366233,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-07-03,2019-07-15T09:50:00-04:00,2019-07-15,Julio Mazzoleni (PreCovid),Bienes - Elementos e insumos de limpieza,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366233-adquisicion-articulos-limpieza-ix-region-sanitaria-paraguari-1.html,
366176,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-07-10,2019-07-25T09:00:00-04:00,2019-07-25,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366176-adquisicion-alimentos-personas-hospital-mat-inf-fernando-mora-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/%252BZM6l%252FcnL9A%253D
366166,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-08-08,2019-08-29T09:00:00-04:00,2019-08-29,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366166-alimentos-personas-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/jyYP7jhcxO8%253D
366143,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-07-24,2019-08-16T09:50:00-04:00,2019-08-16,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366143-adquisicion-medicamentos-fibrosis-quistica-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/JHR%252BeklAzKA%253D
366123,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-10-07,2019-11-28T09:00:00-04:00,2019-11-28,Julio Mazzoleni (PreCovid),"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366123-contratacion-servicio-limpieza-hospital-general-luque-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/klY9JUUdJrI%253D
366119,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-10-21,2019-10-25T10:00:00-04:00,2019-10-25,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,,https://www.contrataciones.gov.py/licitaciones/convocatoria/366119-adquisicion-alimentos-animales-1.html,
366118,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-10-16,2019-10-24T10:00:00-04:00,2019-10-24,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,agricultura_familiar;produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366118-adquisicion-alimentos-personas-1.html,
366116,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-11-12,2019-11-18T11:00:00-04:00,2019-11-18,Julio Mazzoleni (PreCovid),"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366116-adquisicion-herramientas-articulos-ferreteria-1.html,
366113,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-11-20,2019-12-16T10:00:00-04:00,2019-12-16,Julio Mazzoleni (PreCovid),Bienes - Productos quimicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/366113-adquisicion-recarga-exintores-1.html,
366109,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-08-23,2019-09-09T10:00:00-04:00,2019-09-09,Julio Mazzoleni (PreCovid),Bienes - Elementos e insumos de limpieza,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/366109-adquisicion-elementos-limpieza-1.html,
366108,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-08-09,2019-09-09T10:50:00-04:00,2019-09-09,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366108-adquisicion-grapadoras-descartables-cenquer-mspybs-1.html,
366068,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-07-23,2019-08-01T08:45:00-04:00,2019-08-01,Julio Mazzoleni (PreCovid),Servicios - Servicios Técnicos,,https://www.contrataciones.gov.py/licitaciones/convocatoria/366068-servicio-conexion-red-metropolitana-sector-publico-1.html,
366053,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación por Excepción,2019-06-28,,2019-05-24,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",urgencia_impostergable,https://www.contrataciones.gov.py/licitaciones/convocatoria/366053-adquisicion-medicamento-especifico-tratamiento-sindrome-prader-willi-mspbs-1.html,
366005,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-08-23,2020-01-14T09:50:00-04:00,2020-01-14,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/366005-adquisicion-insumos-varios-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/6atIN%252Bus%252BBs%253D
365985,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-08-21,2019-12-16T07:20:00-04:00,2019-12-20,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365985-adquisicion-medicamentos-varios-desinfectantes-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/vb8VEWx4H%252Bw%253D
365984,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-09-18,2019-11-29T08:50:00-04:00,2019-11-29,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365984-adquisicion-medicamentos-salud-mental-hospital-psiquiatrico-otros-dependientes-msp-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/mXpJE0XYkco%253D
365983,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-10-08,2019-10-18T10:00:00-04:00,2019-10-18,Julio Mazzoleni (PreCovid),"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365983-lco-09-2019-mantenimiento-preventivo-correctivo-provision-repuestos-planta-tratadora-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/ddNRFSGVGW4%253D
365982,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-08-09,2019-09-25T09:50:00-04:00,2019-09-25,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365982-adquisicion-jeringas-desechables-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/RZfkBPlb2rI%253D
365981,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-06-14,2019-07-12T09:50:00-04:00,2019-07-12,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/365981-adquisicion-alimentos-pacientes-personal-guardia-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/q1PZbV6cFmI%253D
365978,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-08-05,2019-08-21T09:50:00-04:00,2019-08-21,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/365978-adquisicion-almentos-personas-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/unyisaZcNO0%253D
365976,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-07-17,2019-08-20T10:50:00-04:00,2019-08-20,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365976-adquisicion-activador-tisular-plasmogeno-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/xug8cGNLxLE%253D
365975,Ministerio de Salud Pública y Bienestar Social (MSPBS),Licitación Pública Nacional,2019-07-17,2019-08-12T10:50:00-04:00,2019-08-12,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365975-adquisicion-cinta-adhesiva-quirurgica-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/bubnS9vCy7M%253D
365973,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-07-04,2019-08-06T09:20:00-04:00,2019-08-06,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365973-adquisicion-vaselina-lamina-esmerilada-distintos-servicios-msp-bs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/%252FHM5y00FcGw%253D
365944,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-09-05,2019-09-20T10:00:00-04:00,2019-09-20,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/365944-adquisicion-productos-alimenticios-personas-plurianual-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/ifdMOclJgLY%253D
365932,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-08-20,2019-08-30T08:50:00-04:00,2019-08-30,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/365932-adquisicion-alimentos-personas-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/hBoMPh1uSWg%253D
365913,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-09-11,2019-09-27T09:50:00-04:00,2019-09-27,Julio Mazzoleni (PreCovid),"Bienes - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365913-adquisicion-equipo-audio-dgtic-mspybs-1.html,
365911,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-11-20,2019-12-30T09:20:00-04:00,2019-12-30,Julio Mazzoleni (PreCovid),"Bienes - Utiles de oficina, Productos de papel y cartón e impresos",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365911-adquisicion-tinta-toner-direccion-general-recursos-humanos-mspybs-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/bdPpRqgeWNM%253D
365893,Ministerio de Salud Pública y Bienestar Social (MSPBS),Contratación Directa,2019-06-21,2019-07-08T09:50:00-04:00,2019-07-08,Julio Mazzoleni (PreCovid),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",,https://www.contrataciones.gov.py/licitaciones/convocatoria/365893-adquisicion-papel-electrocardiografo-mspbs-1.html,
365888,Ministerio de Salud Pública y Bienestar Social (MSPBS),Concurso de Ofertas,2019-07-01,2019-07-17T09:50:00-04:00,2019-07-17,Julio Mazzoleni (PreCovid),Bienes - Productos Alimenticios,produccion_nacional,https://www.contrataciones.gov.py/licitaciones/convocatoria/365888-adquisicion-productos-alimenticios-ix-region-sanitaria-paraguari-1.html,https://www.contrataciones.gov.py/documentos/download/convocatoria/AIX8rOoqNOA%253D
